ft_facility_code,fi_admin_code,ft_level2,ft_level3,ft_level4,ft_level5,ft_facility_type,ft_gis_code,ft_facility_name,fi_target_births,fi_target_pw,fi_tot_pop,fi_cba,fi_cc_storage,fi_cc_delivery,fi_cc_outreach,fi_cc_none,fi_mode,fi_electricity,fi_kerosene,fi_bottled_gas,fi_solar,fn_icepack_20_rout,fn_icepack_4_rout,fn_icepack_20_supp,fn_icepack_4_supp,fi_resupp_interval,fi_reserve_stock,fi_site_floods,fi_hi_altitude,fi_site_diff_access,fi_site_robbed,fi_site_none,fi_trans_public,fi_trans_car,fi_trans_motor,fi_trans_foot,fi_trans_bicycle,fi_trans_boat,fi_trans_other,fi_access_repair,fi_cylinders,fn_nonstandard_equipment,fi_shaded,fi_heavy_clouds,fn_latitude,fn_longitude,fn_distance,fn_waste_disp_burn,fn_waste_chimney,fn_waste_incinerator,fn_waste_none,f_date_updated,fn_train_users,fn_train_staff,fn_train_vaccine_man,fn_stock_outs,fn_person_name,fn_person_mobile,fn_person_email
12582,10838,Eastern,Makueni,Kilungu,10838,22,,Musalala Dispensary,273,273,7183,1724,-1,-1,0,0,2,0,2,3,0,12,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.46237,037.24399,44,0,0,-1,0,,,,,,,,
12583,10725,Eastern,Kitui,Central,10725,22,,MUSEVE DISPENSARY,269,269,7083,1699,-1,-1,0,0,2,0,2,2,0,6,,,,5,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.32267,035.07201,10,-1,0,0,0,,,,,,,,
12584,10878,Eastern,Mbooni,Kalawa,10878,22,,Mutembuku Dispensary,133,133,3675,882,-1,-1,-1,0,2,0,2,2,0,3,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.69906,037.81183,50,-1,0,0,0,,,,,,,,
12585,11029,Eastern,Yatta,Yatta,11029,28,,Mutethya,279,279,7333,1760,0,0,0,0,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.05554,037.29502,,0,0,0,-1,,,,,,,,
12586,10918,Eastern,Mutomo,Mutha,10918,22,,Mutha,407,407,11375,2458,-1,0,0,0,2,0,2,2,0,4,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.47820,038.25696,47,-1,0,0,0,,,,,,,,
12587,10753,Eastern,Kitui,Mutonguni,10753,17,,Muthale Mission Hospital,3800,3800,100000,24000,-1,-1,0,0,2,3,2,2,0,12,,,,3,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.19233,038.00024,27,-1,0,0,0,,,,,,,,
12588,10787,Eastern,Maara,Muthambi,10787,22,,Muthambi Dispensary,394,394,10379,2491,-1,0,0,0,4,3,1,3,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.27365,037.66172,40,0,0,0,0,,,,,,,,
12589,10787,Eastern,Maara,Muthambi,10787,19,,Muthambi Health Centre,394,394,10379,2491,-1,-1,0,0,1,3,1,2,0,10,,0,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.27460,037.66056,40,-1,0,0,0,,,,,,,,
12590,10861,Eastern,Mbeere,Evurore,10861,22,,Muthanthara dispensary,231,231,6077,1458,-1,-1,0,0,3,0,1,2,0,6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.43183,+037.89736,60,-1,0,0,0,,,,,,,,
12591,11001,Eastern,Tigania,Tigania North,11001,14,,Muthara sub district hospital,1053,1053,27720,6653,-1,-1,0,0,2,3,4,3,0,3.6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,+00.22716,+037.79862,,-1,0,0,0,,,,,,,,
12592,11023,Eastern,Yatta,Masinga,11023,22,,MUTHESYA,359,359,9452,2268,-1,-1,0,0,2,3,2,1,0,20,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.59171,037.22576,200,-1,0,0,0,,,,,,,,
12594,10928,Eastern,Mwala,Masii,10928,21,,Muthetheni Mission,72,72,1567,338,0,-1,0,0,2,3,1,1,0,2.4,,,,1,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.50468,037.52255,5,-1,0,0,0,,,,,,,,
12595,10928,Eastern,Mwala,Masii,10928,18,,Muthetheni HC,719,719,15667,3373,-1,-1,-1,0,2,3,1,1,0,4.8,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.50468,037.52255,15,-1,0,0,0,,,,,,,,
12596,10965,Eastern,Nzaui,Kilome,10965,22,,MUTILINI DISP,242,242,6366,1528,-1,0,0,0,3,0,1,1,0,20,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.80240,037.32236,90,0,-1,0,0,,,,,,,,
12597,10793,Eastern,Maara,Mwimbi,10793,22,,Mutindwa Dispensary,687,687,18076,4338,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.24271,037.60171,,-1,0,0,0,,,,,,,,
12598,11002,Eastern,Tigania,Tigania West,11002,18,,Mutionjuri health centre,472,472,12410,2978,-1,-1,0,0,3,2,4,1,0,3,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.17442,+037.74830,8,-1,0,0,0,,,,,,,,
12599,10746,Eastern,Kitui,Mutito,10746,25,,Mutitu Catholic Dispensary,132,132,3469,833,-1,-1,0,0,2,0,2,2,0,5,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.22328,038.19427,76,0,0,0,0,,,,,,,,
12600,10816,Eastern,Machakos,Kathiani,10816,22,,MUTITU DISPENSARY,292,292,7696,1847,-1,-1,-1,0,2,0,4,2,0,1.6,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.42784,037.29184,11,-1,0,0,0,,,,,,,,
12601,10746,Eastern,Kitui,Mutito,10746,14,,Mutitu SDH,570,570,15000,3600,-1,-1,0,0,3,0,2,2,0,24,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.27724,033.17391,75,-1,0,0,0,,,,,,,,
12602,10805,Eastern,Machakos,Central,10805,28,,mutituni,91,91,2400,576,0,0,0,0,2,3,4,4,0,,,,,8,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.45177,037.24944,7,-1,0,0,0,,,,,,,,
12603,10920,Eastern,Mutomo,Mutomo,10920,23,,Mutomo  Dispensary,419,420,11962,2585,-1,0,0,0,2,3,1,2,0,8,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.50689,038.12523,1,-1,0,0,0,,,,,,,,
12604,10920,Eastern,Mutomo,Mutomo,10920,17,,Mutumo Mission Hospital,689,689,19241,4158,-1,0,0,0,2,3,1,1,0,23,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.50798,038.12514,1,0,0,-1,0,,,,,,,,
12605,10618,Eastern,Igembe,Mutuati,10618,14,,MUTUATI SUB DISTRICT HOSP,3022,3022,79535,19088,-1,-1,0,0,2,3,1,1,0,12,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0.22969,037.58848,10,-1,0,0,0,,,,,,,,
12606,10618,Eastern,Igembe,Mutuati,10618,26,,MUTUATI NURSINH HOME,1052,1052,27674,6642,0,-1,0,0,2,3,3,3,0,3.2,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.23221,037.58930,10,-1,0,0,0,,,,,,,,
12607,10729,Eastern,Kitui,Central,10729,22,,MUTUKYA DISPENSARY,228,228,6000,1440,-1,-1,0,0,3,0,1,1,0,4,,,,12,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.34344,038.12279,,-1,0,0,0,,,,,,,,
12609,10725,Eastern,Kitui,Central,10725,25,,MUTUNE CATHOLIC DISPENSARY,261,261,6873,1649,-1,0,0,0,2,3,2,2,0,6,,,,3,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.32016,038.01656,11,-1,0,0,0,,,,,,,,
12610,10969,Eastern,Nzaui,mbitini,10969,22,,MUTYAMBUA DISP,44,44,1163,279,-1,0,0,0,2,0,2,3,0,20,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,01.97080,037.44646,80,-1,0,0,0,,,,,,,,
12611,10959,Eastern,Mwingi,Nuu,10959,22,,Mutyangome Disp,212,212,4248,1020,-1,-1,0,0,2,0,3,1,0,6,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.95812,038.33304,63,-1,0,0,0,,,,,,,,
12612,10813,Eastern,Machakos,Kalama,10813,22,,MUUMANDU DISPENSARY,442,442,11622,2789,-1,-1,-1,0,2,3,4,2,0,,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.65999,037.28495,21,-1,0,0,0,,,,,,,,
12613,10929,Eastern,Mwala,Masii,10929,22,,Musini Dispensary,248,248,6528,1567,-1,-1,-1,0,3,3,3,1,0,10,,,,4,5,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.42559,037.37120,,0,0,-1,0,,,,,,,,
12614,10614,Eastern,Igembe,Kangeta,10614,28,,MUUTINE CLINIC,746,746,19626,4710,-1,-1,0,0,2,3,3,3,0,6,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.28401,037.88465,11,-1,0,0,0,,,,,,,,
12615,10665,Eastern,Imenti South,Abogeta,10665,19,,MUTIOKIAMA HEALTH CENTRE,79,79,2081,499,-1,-1,0,0,3,3,3,1,0,2,,0,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,07.387,043.592,6,-1,0,0,0,,,,,,,,
12616,10806,Eastern,Machakos,Central,10806,22,,MUVUTI,219,219,5771,1385,-1,-1,-1,0,2,0,4,1,0,1.6,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.54474,037.31340,5,-1,0,0,0,,,,,,,,
12617,10955,Eastern,Mwingi,Mui,10955,22,,Muyuni Dispensary,217,217,5700,1368,0,0,-1,0,2,0,3,1,0,1,,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,- 01.08564,038.21321,9,-1,0,0,0,,,,,,,,
12618,10934,Eastern,Mwala,Mwala,10934,14,,Mwala district Hospital,946,946,24907,5978,-1,-1,-1,0,3,3,1,1,0,8.4,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.34902,037.45209,,-1,0,0,0,,,,,,,,
12621,10843,Eastern,Makueni,Kitise,10843,22,,Mwania Dispensary,128,128,3370,809,-1,-1,0,0,2,0,2,3,0,8,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-02.07751,037.92677,64,0,0,-1,0,,,,,,,,
12622,10972,Eastern,Nzaui,Mulala,10972,22,,MWANYANI,224,224,5893,1414,-1,-1,-1,0,2,2,1,1,0,5,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,002.02995,037.51223,6,0,-1,0,0,,,,,,,,
12623,10973,Eastern,Nzaui,Nguu,10973,23,,MWEINI DISP,208,208,5466,1312,-1,-1,0,0,2,0,1,1,0,20,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,02.06808,037.68098,,0,-1,0,0,,,,,,,,
12624,11002,Eastern,Tigania,Tigania West,11002,28,,Mwendwa clinic,114,114,3000,720,-1,-1,0,0,3,3,3,3,0,2.1,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.16095,+037.74733,6,-1,0,0,0,,,,,,,,
12625,11003,Eastern,Tigania,Tigania West,11003,18,,Mwerokanga model health centre,593,593,15600,3744,-1,0,0,0,3,3,4,2,0,2.4,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,+00.21174,+037.69992,20,-1,0,0,0,,,,,,,,
12626,10945,Eastern,Mwingi,Central,10945,14,,Mwingi D Hospital,1499,1499,39445,9467,0,-1,0,0,2,3,3,1,0,6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.94245,038.06527,,0,0,-1,0,,,,,,,,
12627,10945,Eastern,Mwingi,Central,10945,26,,Mwingi Nursing Home,61,61,1600,384,0,0,0,-1,4,3,3,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.94145,038.06302,,0,0,0,-1,,,,,,,,
12628,10756,Eastern,Kitui,Mwitika,10756,22,,Mwitika Dispensary,325,325,8548,2052,0,-1,0,0,3,0,2,3,0,,,,,8,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.45028,038.30910,60,-1,0,0,0,,,,,,,,
12630,10900,Eastern,Meru South,Magumoni,10900,23,,MWONGE,215,215,5656,1357,-1,-1,0,0,3,0,3,1,0,40,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.36107,037.62909,8,-1,0,0,0,,,,,,,,
12631,10638,Eastern,Imenti North,Buuri,10638,18,,Maari Health centre,398,398,10468,2512,-1,0,0,0,3,3,1,1,0,6,,0,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.08119,037.58169,2,-1,0,0,0,,,,,,,,
12635,11032,Eastern,Yatta,Yatta,11032,22,,Ndalani Dispensary,498,498,13118,3148,-1,-1,0,0,2,3,2,1,0,20,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.05910,037.29150,30,-1,0,0,0,,,,,,,,
12636,10911,Eastern,Mutomo,Ikanga,10911,22,,Ndatani Dispensary,182,184,5073,1096,-1,0,0,0,2,0,2,2,0,4,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.50514,038.04095,25,-1,0,0,0,,,,,,,,
12637,11023,Eastern,Yatta,Masinga,11023,22,,NDITHINI,361,361,9501,2280,-1,-1,0,0,2,3,2,1,0,20,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.56616,037.20007,250,-1,0,0,0,,,,,,,,
12639,10754,Eastern,Kitui,Mwitika,10754,28,,Nouva Na Mwene,58,58,1520,365,0,0,0,-1,,0,2,3,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.31359,038.51973,,0,0,0,-1,,,,,,,,
12641,10731,Eastern,Kitui,Central,10731,16,,NEEMA HOSPITAL,1560,1920,4500,960,-1,-1,0,0,2,3,1,1,0,5,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.36759,038.00477,3,0,-1,0,0,,,,,,,,
12642,10572,Eastern,Embu,Nembure,10572,18,,Nembure Health Centre,381,381,10014,2403,-1,-1,0,0,2,3,2,2,0,6,,,,5,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.47437,037.51053,12,-1,0,0,0,,,,,,,,
12643,10808,Eastern,Machakos,Central,10808,26,,NEW NGEI ROAD,45,45,1178,283,-1,-1,0,0,2,3,4,4,0,,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.52011,037.27042,1,-1,0,0,0,,,,,,,,
12644,10882,Eastern,Mbooni,Mbooni,10882,22,,Ngai Dispensary,133,133,3674,190,-1,-1,0,0,2,0,2,2,0,6,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.70775,037.50103,50,-1,0,0,0,,,,,,,,
12645,10865,Eastern,Mbeere,Gachoka,10865,22,,Nganduri dispensary,136,136,3567,856,-1,-1,0,0,2,0,1,1,0,6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.69406,+037.59672,10,-1,0,0,0,,,,,,,,
12646,10734,Eastern,Kitui,Chuluni,10734,22,,Ngangani dispensary,285,285,7500,1800,0,0,0,-1,,0,2,2,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.48362,038.05237,,0,0,0,-1,,,,,,,,
12647,10679,Eastern,Isiolo,Central,10679,25,,Ngaramera Dispensary,213,213,5200,1248,-1,-1,-1,0,2,0,3,1,0,2.4,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.50595,037.64971,22,0,-1,0,0,,,,,,,,
12648,10807,Eastern,Machakos,Central,10807,25,,Ngelani AIC Dispensary,70,70,1850,444,-1,0,0,0,2,3,4,4,0,,,,,4,8,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.42681,037.25096,8,-1,0,0,0,,,,,,,,
12649,10789,Eastern,Maara,Mwimbi,10789,22,,Ngeru Disp,795,795,20908,5018,-1,-1,0,0,1,0,1,2,0,8,,0,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.15506,037.41106,35,-1,-1,0,0,,,,,,,,
12650,11023,Eastern,Yatta,Masinga,11023,22,,Ngetani Disp,112,112,2958,710,-1,0,0,0,2,0,2,3,0,20,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.52295,037.36923,40,-1,0,0,0,,,,,,,,
12652,10728,Eastern,Kitui,Central,10728,22,,Ngiluni dispensary,204,204,5373,1289,0,0,0,-1,,0,2,2,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.50490,037.98215,,0,0,0,0,,,,,,,,
12653,10816,Eastern,Machakos,Kathiani,10816,22,,NGOLENI DISP,208,208,5470,1313,-1,-1,0,0,2,0,4,1,0,1.2,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.39338,037.28821,5,-1,0,0,0,,,,,,,,
12654,10773,Eastern,Kyuso,Ngomeni,10773,18,,Ngomeni HC,468,487,10188,2218,-1,-1,0,0,3,3,3,1,0,2.4,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.64276,038.40848,35,-1,0,0,0,,,,,,,,
12656,10934,Eastern,Mwala,Mwala,10934,22,,Nguluni Dispensary,138,138,3624,870,-1,-1,-1,0,3,2,3,1,0,2.4,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.28518,037.48873,20,-1,0,0,0,,,,,,,,
12657,10701,Eastern,Kangundo,Matungulu,10701,18,,Nguluni health centre,567,567,11345,2727,-1,-1,0,0,3,3,3,1,0,6,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.28262,+037.27980,26,0,0,-1,0,,,,,,,,
12658,10957,Eastern,Mwingi,Nguni,10957,18,,Nguni HC,449,449,11827,2838,-1,-1,0,0,2,3,3,1,0,6,,,,3,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.80311,038.31501,34,-1,0,0,0,,,,,,,,
12659,10788,Eastern,Maara,Mwimbi,10788,28,,Irumba Nguruki Dispensry,377,377,9918,2380,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,,,,0,0,0,0,,,,,,,,
12660,10779,Eastern,Laisamis,Korr,10779,22,,Ngurnit Dispensary,212,212,6229,1327,-1,-1,0,0,2,0,4,2,0,,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+01.74159,037.30792,120,-1,0,0,0,,,,,,,,
12661,10769,Eastern,Kyuso,Mumoni,10769,22,,Nguuku Dispensary,236,271,5671,1236,-1,-1,0,0,2,0,2,1,0,3.9,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.59346,038.05012,42,-1,0,0,0,,,,,,,,
12663,10713,Eastern,Kibwezi,Mtito Andei,10713,18,,NGWATA HC,367,367,9670,2321,-1,-1,-1,0,3,0,1,1,0,7,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,,,22,0,-1,0,0,,,,,,,,
12665,10978,Eastern,Tharaka,Nkondi,10978,22,,Nkondi,200,200,5258,1262,-1,-1,0,0,2,0,1,1,0,,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.04133,037.95681,27,-1,0,0,0,,,,,,,,
12666,10672,Eastern,Imenti South,Nkuene,10672,22,,NKUBU DISPENSARY,421,421,11081,2659,-1,-1,0,0,3,3,3,1,0,21,,0,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,04.071,039.717,11.5,-1,0,0,0,,,,,,,,
12667,10672,Eastern,Imenti South,Nkuene,10672,28,,NKUBUMED CLINIC,421,421,11081,2659,-1,-1,0,0,3,3,1,1,0,18,,0,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,03.786,039.712,11,-1,0,0,0,,,,,,,,
12668,10554,Eastern,Chalbi,North Horr,10554,21,,NORTH HORR,462,462,12157,2918,-1,-1,-1,0,3,0,3,4,0,12,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+03.09439,037.14291,250,-1,0,0,0,,,,,,,,
12669,10660,Eastern,Imenti South,Abogeta,10660,28,,Ntharene Medical Clinic,203,203,5339,1281,0,0,0,0,4,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-05.564,039.810,3,-1,0,0,0,,,,,,,,
12670,10672,Eastern,Imenti South,Nkuene,10672,22,,NTEMWENE DISPENSARY,161,161,4235,1016,-1,-1,0,0,3,3,3,1,0,13.5,,0,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,03.381,037.861,20,-1,0,0,0,,,,,,,,
12672,10891,Eastern,Meru South,Chuka,10891,28,,Nthao M C,200,200,5264,1263,-1,-1,0,0,3,3,3,1,0,40,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0.35578,037.66689,8,-1,0,0,0,,,,,,,,
12673,10579,Eastern,Embu,Runyenjes,10579,25,,Mthagaiya Catholic Dispensary,36,36,960,230,-1,-1,0,0,2,3,2,2,0,6,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.46898,037.57668,7,0,-1,0,0,,,,,,,,
12675,10615,Eastern,Igembe,Kiengu,10615,18,,THABIRO HEALTH CENTRE,1440,1440,37896,9095,-1,-1,0,0,2,0,3,1,0,,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.14980,038.01694,10,-1,0,0,0,,,,,,,,
12676,10714,Eastern,Kibwezi,Mtito Andei,10714,22,,NTHONGONI DISP,178,178,4696,1127,-1,-1,-1,0,2,3,1,1,0,7,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,,,120,0,-1,0,0,,,,,,,,
12677,10760,Eastern,Kitui,Yatta,10760,22,,Ngothongoni Dispensary,155,155,4088,981,-1,0,0,0,2,0,2,2,0,6,,,,8,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.58960,037.82033,20,0,0,0,0,,,,,,,,
12678,10923,Eastern,Mwala,Kibauni,10923,22,,Ntwansu Dispensary,1470,1470,3201,689,-1,-1,-1,0,3,2,1,1,0,,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.48717,037.63516,40,-1,0,0,0,,,,,,,,
12679,10620,Eastern,Igembe,Ndoleli,10620,28,,Ntonyiri Health Services,1056,1056,27790,6670,-1,-1,0,0,2,3,3,3,0,18,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.20263,037.59283,5,-1,0,0,0,,,,,,,,
12680,10960,Eastern,Mwingi,Nuu,10960,25,,Nuu Mission Dispensary,107,107,2813,675,-1,0,0,0,,0,3,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.05583,038.36092,,0,0,0,-1,,,,,,,,
12681,10960,Eastern,Mwingi,Nuu,10960,14,,Nuu Sub District Hospital,557,557,11149,2676,-1,-1,0,0,2,0,3,1,0,6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.05990,038.35881,66,-1,0,0,0,,,,,,,,
12682,10960,Eastern,Mwingi,Nuu,10960,22,,Nyaani Disp,188,188,3766,904,-1,0,-1,0,2,0,3,1,0,1.2,,,,1,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.15481,038.30188,20,-1,0,0,0,,,,,,,,
12683,10787,Eastern,Maara,Muthambi,10787,25,,NYAGANI DISPENSARY,179,179,4708,1130,-1,0,0,0,4,0,1,1,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.30132,037.69088,20,0,0,0,-1,,,,,,,,
12684,10600,Eastern,Igembe,Igembe C,10600,14,,NYAMBENE DISTRICT HOSPITAL,10167,10167,267549,64212,-1,-1,-1,0,2,3,3,3,0,,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.23355,037.94533,,0,0,-1,0,,,,,,,,
12685,10597,Eastern,Igembe,Igembe C,10597,26,,Nyambere Nursing Home,236,236,6208,1490,-1,-1,0,0,2,3,3,3,0,2,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.26845,037.92934,2,-1,0,0,0,,,,,,,,
12686,11031,Eastern,Yatta,Yatta,11031,22,,MAVOLONI,345,345,9080,2179,-1,-1,-1,0,2,3,2,1,0,20,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.06393,037.25341,40,-1,0,0,0,,,,,,,,
12687,10811,Eastern,Machakos,Kalama,10811,22,,NZAINI DISP,254,254,6680,1603,-1,-1,0,0,2,0,4,1,0,,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,01.66259,037.32681,,-1,0,0,0,,,,,,,,
12690,10950,Eastern,Mwingi,Migwani,10950,18,,Nzawa Hc,262,262,6900,1656,-1,-1,0,0,2,3,3,1,0,6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.12169,037.92889,33,-1,0,0,0,,,,,,,,
12691,10949,Eastern,Mwingi,Migwani,10949,18,,Nzeluni HC,139,139,3664,879,-1,-1,0,0,2,0,3,1,0,6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.07916,038.10021,26,-1,0,0,0,,,,,,,,
12692,10715,Eastern,Kibwezi,Mtito Andei,10715,22,,ZABANI DISP,423,423,11144,2675,-1,-1,-1,0,3,0,1,1,0,6,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,-1,0,,,90,0,-1,0,0,,,,,,,,
12693,10850,Eastern,Makueni,Wote,10850,22,,Nziu Dispensary,258,258,6802,1632,-1,-1,-1,0,2,0,2,3,0,6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.81609,037.53742,19,0,0,-1,0,,,,,,,,
12695,10719,Eastern,Kitui,Central,10719,22,,Nzunguni dispensary,231,231,6082,1459,0,0,0,-1,,0,2,2,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-01.33316,038.04086,,0,0,0,-1,,,,,,,,
12696,10559,Eastern,Embu,Central,10559,21,,OLL Mwea Mission Hospital Clinic (Satelite),242,242,6362,1527,-1,-1,0,0,2,3,1,1,0,6,,,,10,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.53934,037.45493,3,-1,0,0,0,,,,,,,,
12697,10685,Eastern,Isiolo,Oldonyiro,10685,22,,Oldonyiro Dispensary,196,196,4780,1147,-1,-1,0,0,1,0,3,1,0,2.4,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.62628,036.98648,190,-1,0,0,0,,,,,,,,
